id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m
1039551,1269489,5500,5500,5500, 36 months,6.03,167.4,A,A1,Townsend Design,9 years,MORTGAGE,54960,Not Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1039551,,car,Cadillac Loan,933xx,CA,10.85,0,Jan-00,0,,,10,0,2297,20.3,15,f,0,0,6025.875356,6025.88,5500,525.88,0,0,0,Dec-14,170,,Jan-16,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1043163,1273265,4500,4500,4500, 36 months,11.71,148.85,B,B3,Scooter Paints,5 years,OWN,26000,Not Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1043163,,car,Silverado,321xx,FL,7.11,0,Jun-07,1,,,5,0,4578,52.6,9,f,0,0,5354.838907,5354.84,4500,854.84,0,0,0,Dec-14,161.99,,Dec-14,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1040921,1271130,11000,11000,11000, 36 months,13.49,373.24,C,C1,star trucking,6 years,RENT,108000,Not Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1040921,  Borrower added on 11/23/11 > I need this by tuesday &amp; that is the dead line to pay at auction thanks<br>,car,want to get trailer from auction,841xx,UT,6.83,0,Nov-02,0,,,8,0,13960,56.5,20,f,0,0,13178.15145,13178.15,11000,2178.15,0,0,0,May-14,719.18,,Jan-16,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1038861,1268792,10000,10000,10000, 60 months,13.49,230.05,C,C1,CT POWER AND SPORT,10+ years,MORTGAGE,60000,Not Verified,Dec-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1038861,"  Borrower added on 11/25/11 > i am buying a new motorcycle<br>my credit scores are awsome. my credit history is great.<br>my monthly budget is approx. $350.00, so $230.00 is well under budget.<br>i have been at my current employer for almost 15 years. <br> Borrower added on 11/27/11 > I really need this loan to be funded by 11/29 .   It would be very helpful<br>",car,bike,064xx,CT,13.32,0,Dec-95,6,,,8,0,8182,13,36,f,0,0,11627.11,11627.11,10000,1627.11,0,0,0,Apr-13,8190.16,,Apr-13,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1033003,1262556,14000,14000,13975, 60 months,17.58,352.32,D,D4,DCM Data Systems,< 1 year,MORTGAGE,100000,Verified,Dec-11,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1033003,,car,Car Loan,450xx,OH,10.01,0,Jun-07,0,,,8,0,11714,69.3,12,f,3571.87,3565.41,17227.74,17197.15,10428.13,6799.61,0,0,0,Jan-16,352.32,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1038481,1268402,10000,10000,10000, 36 months,13.49,339.31,C,C1,ECC Capital Corporation,7 years,RENT,150000,Not Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1038481,"  Borrower added on 11/22/11 > This loan is being used to restore my classic truck.  I have already invested $8,500 into it, and this additional amount will allow me to finish it.  <br>",car,Car Restoration Loan,926xx,CA,16.91,0,Sep-94,2,45,,12,0,12183,62.5,28,f,0,0,12199.84994,12199.85,10000,2199.85,0,0,0,Oct-14,1019.26,,Oct-14,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1031692,1261112,6000,6000,6000, 36 months,9.91,193.35,B,B1,,n/a,RENT,54516,Not Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1031692,,car,auto,107xx,NY,10.43,0,Jul-89,1,29,,12,0,8516,52.9,21,f,0,0,6959.183441,6959.18,6000,959.18,0,0,0,Dec-14,199.99,,Nov-15,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1032953,1262713,3500,3500,3500, 36 months,8.9,111.14,A,A5,NY State,10+ years,MORTGAGE,47500,Not Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1032953,  Borrower added on 11/21/11 > Camper loan<br>,car,Camper,136xx,NY,19.76,3,Dec-96,1,6,,11,0,3746,13.2,34,f,0,0,3526.33,3526.33,3500,26.33,0,0,0,Jan-12,3526.63,,Oct-15,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1021515,1250277,12000,12000,12000, 60 months,7.9,242.75,A,A4,Tucker Ellis & West LLP,6 years,MORTGAGE,102000,Not Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1021515,  Borrower added on 11/27/11 > Buy a used Honda Element.  <br>,car,Auto Loan,441xx,OH,8.09,0,Apr-95,0,,,9,0,2875,6.2,22,f,0,0,13350.71116,13350.71,12000,1350.71,0,0,0,Mar-14,63.29,,Mar-14,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1036025,1265689,19000,19000,19000, 36 months,13.49,644.68,C,C1,Department of Defense,3 years,MORTGAGE,115000,Source Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1036025,  Borrower added on 11/21/11 > Vehicle Loan that will be paid off prior to loan maturity.<br>,car,4x4,201xx,VA,13.18,0,Jul-00,1,33,,5,0,704,32,16,f,0,0,22054.49,22054.49,19000,3054.49,0,0,0,Jun-13,11106.24,,Jan-16,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1035631,1265281,5000,5000,5000, 36 months,7.9,156.46,A,A4,City of Troy,< 1 year,RENT,53000,Not Verified,Dec-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1035631,,car,Car Loan,480xx,MI,17.23,0,Oct-02,0,29,,12,0,4691,36.1,21,f,0,0,5185.28,5185.28,5000,185.28,0,0,0,Jun-12,4404.23,,Sep-13,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1034418,1264025,10000,10000,10000, 36 months,7.9,312.91,A,A4,DA Heating,9 years,MORTGAGE,72000,Source Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1034418,,car,Install Truck,531xx,WI,15.12,0,Jul-99,5,39,,6,0,6134,38.3,46,f,0,0,11082.15,11082.15,10000,1082.15,0,0,0,Nov-13,4204.95,,Mar-14,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1034346,1263946,15000,15000,14925, 60 months,10.65,323.53,B,B2,Coastal Pet Products,10+ years,MORTGAGE,64800,Not Verified,Dec-11,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1034346,  Borrower added on 11/27/11 > Thank you for the funding so far.<br>,car,Car Loan,446xx,OH,26.61,0,Nov-81,3,,,14,0,66461,0.5,32,f,3398.75,3381.57,15818.39,15739.58,11601.24,4217.15,0,0,0,Jan-16,323.53,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1031003,1260425,4000,4000,4000, 36 months,6.03,121.75,A,A1,AT&T,10+ years,MORTGAGE,115000,Not Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1031003,,car,Truck Loan,750xx,TX,2.71,1,May-89,0,21,,9,0,4796,18.9,22,f,0,0,4382.48919,4382.49,4000,382.49,0,0,0,Dec-14,123.06,,Nov-14,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1030732,1260349,1200,1200,1200, 36 months,13.49,40.72,C,C1,University of Maryland Medical Center,5 years,MORTGAGE,110000,Source Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1030732,  Borrower added on 11/17/11 > Thanks for your quick response to my loan request.<br>,car,auto loan with copart,212xx,MD,12.38,0,Jul-02,1,,,11,0,25012,92.3,42,f,0,0,1430.67,1430.67,1200,230.67,0,0,0,Dec-13,500.15,,Jan-16,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1030418,1259806,2500,2500,2500, 36 months,6.03,76.09,A,A1,flexsol,8 years,OWN,48000,Not Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1030418,,car,horse trailer,286xx,NC,7.75,0,Sep-98,0,,,6,0,1315,24.8,12,f,0,0,2716.367348,2716.37,2500,216.37,0,0,0,Jun-14,112.1,,May-14,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1030060,1259256,8500,8500,8500, 36 months,15.27,295.79,C,C4,"Carabin & Shaw, P.C.",5 years,MORTGAGE,53208,Source Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1030060,,car,Car from copart,782xx,TX,18.65,0,Jan-07,2,,,9,0,15683,59,17,f,0,0,9552.43,9552.43,8500,1052.43,0,0,0,Nov-12,6598.29,,Jul-14,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1029506,1258874,4500,4500,4250, 36 months,10.65,146.58,B,B2,Milwaukee School of Engineering,10+ years,MORTGAGE,64800,Source Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1029506,,car,Truck Loan,532xx,WI,8.26,0,Mar-90,0,29,,6,0,14934,94.5,10,f,0,0,5275.119956,4981.98,4500,775.12,0,0,0,Dec-14,154.18,,Dec-14,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1028864,1258219,4900,4900,4900, 36 months,6.03,149.14,A,A1,wrymark,5 years,MORTGAGE,42000,Source Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1028864,,car,crf450,630xx,MO,12.49,0,Sep-00,2,,,11,0,4894,6.5,24,f,0,0,5368.664519,5368.66,4900,468.66,0,0,0,Dec-14,150.06,,Nov-14,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1028164,1257750,5600,5600,5600, 60 months,15.27,134.02,C,C4,Navistar Inc.,1 year,MORTGAGE,51600,Not Verified,Nov-11,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1028164,  Borrower added on 11/17/11 > The loan is meant to buy the &quot;dream&quot; car to drive till the end of time. I have a stable job at a fortune 500 company. I always pay in time and more than the minimum. In my monthly budget I have set $250 aside for this loan.<br>,car,Car payment loan,601xx,IL,12.56,0,Feb-07,1,,,8,0,9731,60.8,9,f,0,0,6153.42,6153.42,3970.28,1862.81,0,320.33,57.6594,Apr-15,134.02,,Aug-15,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1027822,1257204,1800,1800,1800, 36 months,7.51,56,A,A3,City of Madisonville,10+ years,MORTGAGE,58000,Not Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1027822,,car,Jeep Comanche,424xx,KY,26.92,0,Jan-92,0,,,10,0,10141,48.1,28,f,0,0,2012.271057,2012.27,1800,212.27,0,0,0,Aug-14,278.09,,Jan-16,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1027067,1256261,7750,7750,7750, 36 months,6.62,237.96,A,A2,K&K  TRANSPORT SERVICES,3 years,MORTGAGE,70000,Not Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1027067,,car,Auto Loan,481xx,MI,20.38,0,Mar-99,1,,,12,0,19066,30.2,26,f,0,0,8565.479272,8565.48,7750,815.48,0,0,0,Dec-14,243.64,,Jan-16,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1026512,1255698,3000,3000,3000, 36 months,6.03,91.31,A,A1,Aramark,4 years,MORTGAGE,66000,Not Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1026512,,car,Car Loan,760xx,TX,1.18,0,Mar-95,0,,,7,0,276,0.4,23,f,0,0,3286.853726,3286.85,3000,286.85,0,0,0,Dec-14,92.56,,Nov-14,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1026526,1255712,4000,4000,3750, 36 months,10.65,130.3,B,B2,stanislaus county,3 years,MORTGAGE,52500,Source Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1026526,  Borrower added on 11/15/11 > I plan on replacing my car that broke down<br>,car,car loan,953xx,CA,12.27,0,Aug-97,0,,,8,0,21317,82,11,f,0,0,4689.244024,4396.11,4000,689.24,0,0,0,Dec-14,135.5,,Nov-14,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1026463,1255647,6300,6300,6300, 36 months,14.65,217.32,C,C3,sky powersports,6 years,MORTGAGE,60000,Not Verified,Nov-11,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1026463,  Borrower added on 11/15/11 > car purchase<br>,car,Duster,336xx,FL,3.66,0,Feb-06,1,,,7,0,4824,50.2,10,f,0,0,5554.14,5554.14,3886.48,1327.04,0,340.62,3.4062,Dec-13,217.32,,Apr-14,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1025585,1254746,4000,4000,4000, 36 months,14.27,137.24,C,C2,US Computer Corp. - Chevron,5 years,MORTGAGE,75000,Source Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1025585,"  Borrower added on 11/15/11 > We had spent a huge amount of money remodeling the house. During our last trip to a local hardware store, we saw a truck for sale in the parking lot. Our favorite, and trusted, mechanic reviewed the truck and verified its condition, very good. The asking price is half of the BlueBook evaluation. With the remodeling complete, I plan on repaying the loan in 6 months. <br><br>Many Thanks<br>",car,Car,773xx,TX,1.84,1,Jul-93,1,18,86,4,1,5311,88.5,17,f,0,0,4610.04,4610.04,4000,595.06,14.98360536,0,0,Mar-13,2676.14,,Jan-16,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1025163,1250948,16000,16000,15750, 36 months,11.71,529.22,B,B3,Marriott International ,7 years,RENT,42494,Source Verified,Nov-11,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1025163,,car,Auto Loan,208xx,MD,10.65,0,Oct-06,0,,,6,0,3,0.2,9,f,0,0,12130.35,11940.88,8634.66,2472.06,0,1023.63,10.2363,Sep-13,529.22,,Feb-14,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1008323,1234988,6000,6000,6000, 36 months,7.51,186.67,A,A3,Arkansas Department Of Correction,10+ years,MORTGAGE,32468.8,Not Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1008323,  Borrower added on 11/14/11 > wanted to payoff exsiting loan<br>,car,Payoff ,717xx,AR,29.35,0,Jun-00,0,,,6,0,10112,63.2,16,f,0,0,6712.923852,6712.92,6000,712.92,0,0,0,Dec-14,158.09,,Dec-15,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1023029,1251828,5000,5000,5000, 36 months,6.03,152.18,A,A1,williams service co,10+ years,MORTGAGE,72000,Not Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1023029,,car,bmw,173xx,PA,17.82,0,Feb-85,0,,,10,0,103754,3,37,f,0,0,5478.186893,5478.19,5000,478.19,0,0,0,Dec-14,153.71,,Nov-14,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1016736,1244663,8500,8500,8500, 36 months,6.03,258.71,A,A1,continental airlines,10+ years,MORTGAGE,80000,Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1016736,"  Borrower added on 11/12/11 > triumph motorcycle, 2007<br><br> Borrower added on 11/13/11 > motorcycle financing<br>",car,triumph,444xx,OH,10.77,0,Aug-79,2,,,16,0,10213,10.9,47,f,0,0,9327.901821,9327.9,8500,812.9,15,0,0,Jan-15,19.18,,Dec-14,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1022153,1251139,12000,12000,11975, 60 months,17.27,299.98,D,D3,Village of Stone Park,10+ years,MORTGAGE,100000,Source Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1022153,"  Borrower added on 11/17/11 > I have worked at the same place for over 22 years, in the field over 30.  I will undoubtedly pay this loan off in less than five years.  The investment in this project will reap benefits twice over in three years.<br> Borrower added on 11/20/11 > There is no threat of layoffs. I work for Municipal Govt. They need to abolish the entire department to get laid off.<br>",car,56 Olds 98,605xx,IL,12.46,2,Oct-88,2,19,,9,0,2212,17.8,28,f,0,0,15541.34097,15508.98,12000,3541.34,0,0,0,Sep-14,1177.43,,Aug-14,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1022407,1251195,6000,6000,6000, 36 months,6.62,184.23,A,A2,Larry Grayson Trucking,3 years,MORTGAGE,76800,Not Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1022407,  Borrower added on 11/11/11 > Harley<br>,car,MOTORCYCLE,713xx,LA,10.34,0,Jun-86,1,43,,11,0,10459,22.7,27,f,0,0,6512.85,6512.85,6000,512.85,0,0,0,Aug-13,2835.82,,Apr-15,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1019919,1248681,12000,12000,11700, 60 months,8.9,248.52,A,A5,Medline,4 years,MORTGAGE,118392,Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1019919,"  Borrower added on 11/14/11 > Thank you for considering my loan. I am using it to purchase a 2nd vehicle, a truck, for use in projects around work and home. <br><br>I will have no trouble repaying this loan.  I have excellent credit, always have, and a job in the medical field, which as we all grow older, continues to grow in the double digits. <br><br>Repayment fits well within my budget. This loan is taking the place of another auto loan that I paid off early. <br><br>",car,Truck,926xx,CA,9.75,0,Mar-95,0,,,9,0,2787,3.9,24,f,0,0,13469.27,13132.4,12000,1469.27,0,0,0,Jun-13,9034.86,,Jul-13,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1018254,1246503,6800,6800,6800, 36 months,10.65,221.5,B,B2,Safeway,5 years,MORTGAGE,122400,Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1018254,,car,Car,982xx,WA,24.02,0,Dec-92,0,,,16,0,90176,67.1,37,f,0,0,7776.48,7776.48,6800,976.48,0,0,0,Sep-13,3128.44,,Jan-16,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1020303,1249076,10600,10600,10600, 60 months,16.77,262.13,D,D2,Advanced Bio-Mineral Technologies,1 year,MORTGAGE,72800,Verified,Nov-11,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1020303,  Borrower added on 11/10/11 > I plan on buying a welding truck <br>,car,Welding Truck,924xx,CA,13.04,0,Oct-81,2,,,7,0,5150,84.4,13,f,0,0,1917.93,1917.93,703.99,859.19,0,354.75,3.83,May-12,262.13,,Nov-12,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1015527,1243195,12000,12000,12000, 60 months,9.91,254.44,B,B1,East side showroom,2 years,RENT,40000,Not Verified,Nov-11,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1015527,,car,Jetta,787xx,TX,1.29,0,Dec-99,0,,,4,0,2447,12.5,7,f,2665.26,2665.26,12466.48,12466.48,9334.75,3131.73,0,0,0,Dec-15,254.44,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1018587,1246847,3500,3500,3500, 60 months,8.9,72.49,A,A5,,n/a,RENT,55200,Source Verified,Nov-11,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1018587,,car,Merc 300,870xx,NM,21.76,0,Mar-74,0,,,7,0,44453,80,19,f,776.59,776.59,3532.3,3532.3,2723.41,808.89,0,0,0,Dec-15,72.49,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1018500,1246948,3600,3600,3600, 36 months,12.42,120.3,B,B4,new york city marshal,6 years,RENT,45000,Not Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1018500,,car,car loan,104xx,NY,9.2,1,Nov-03,1,13,,6,0,2812,54.1,27,f,0,0,4329.015126,4329.02,3600,729.02,0,0,0,Dec-14,126.08,,Jul-15,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1018094,1246281,3000,3000,3000, 60 months,13.49,69.02,C,C1,Deep Creek Foodland,3 years,OWN,28080,Not Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1018094,,car,Daughter saved most for 1st car,215xx,MD,3.76,1,Feb-00,0,14,,3,0,2914,12.6,16,f,0,0,3253.49,3253.49,3000,253.49,0,0,0,Jul-12,2373.78,,Aug-12,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1012582,1239510,4000,4000,4000, 60 months,15.27,95.73,C,C4,SunnySide Nursing Center,9 years,RENT,19200,Not Verified,Nov-11,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1012582,  Borrower added on 11/08/11 > $ 200.00<br><br> Borrower added on 11/08/11 > $ 200.00  Dodge Chrysler<br>,car,car,902xx,CA,7.13,0,Dec-07,1,,,8,0,2640,15.8,8,f,987.02,987.02,4672.14,4672.14,3012.98,1659.16,0,0,0,Dec-15,95.73,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
961751,1182502,8000,8000,8000, 36 months,7.9,250.33,A,A4,,6 years,RENT,75000,Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=961751,  Borrower added on 11/07/11 > pay off car loan and credit card<br/>,car,car&cards,113xx,NY,7.41,0,Apr-06,1,,,7,0,4696,48.1,9,f,0,0,9010.694596,9010.69,8000,1010.69,0,0,0,Dec-14,255.35,,Nov-14,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1010828,1237664,5000,5000,5000, 60 months,15.27,119.66,C,C4,AVW Technologies,4 years,MORTGAGE,96000,Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1010828,,car,Car Loan ,233xx,VA,22.84,0,Jul-98,1,,,13,0,28325,97,49,f,0,0,5063.95,5063.95,5000,63.95,0,0,0,Dec-11,5064.7,,Dec-11,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1013989,1241339,1000,1000,750, 36 months,11.71,33.08,B,B3,Kaiser Permanente,10+ years,RENT,54000,Not Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1013989,,car,motorcycle,921xx,CA,15.27,0,Aug-90,0,46,,9,0,16890,60.8,14,f,0,0,1038.93,779.17,1000,38.93,0,0,0,Apr-12,140.18,,Apr-12,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1012916,1240084,10200,10200,9950, 60 months,7.9,206.34,A,A4,network building and consulting,9 years,MORTGAGE,73171,Not Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1012916,"  Borrower added on 11/07/11 > I plan to use the funds to purchase a clean low mileage suv, i will be selling my currently owned car and paying down the loan balance with the funds, I have worked in telecomm the last 16 years and have a very stable job. I always pay my loans on time and have great credit.<br/>",car,Car Loan,219xx,MD,4.54,0,Nov-98,0,,,9,0,2886,5.9,20,f,0,0,12243.97742,11943.73,10200,2043.98,0,0,0,Sep-15,2990.27,,Jan-16,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1011478,1238554,3500,3500,3500, 36 months,9.91,112.79,B,B1,,n/a,MORTGAGE,42000,Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1011478,,car,Car Loan,349xx,FL,23.2,0,Feb-85,1,40,98,11,1,6385,23.7,20,f,0,0,4059.452882,4059.45,3500,559.45,0,0,0,Nov-14,116.93,,Jan-16,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1008388,1234873,15000,15000,14975, 60 months,12.42,336.86,B,B4,United States Postal Service,8 years,RENT,36000,Source Verified,Nov-11,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1008388,,car,Car Loan,917xx,CA,8.83,0,Aug-99,0,,,5,0,10846,84.7,11,f,3195.14,3189.8,16825.72,16797.69,11804.87,5020.85,0,0,0,Jan-16,336.86,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1010097,1236893,1500,1500,1500, 36 months,6.03,45.66,A,A1,Vogel Plumbing,2 years,MORTGAGE,60000,Not Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1010097,,car,Car Loan,481xx,MI,14.46,0,Dec-97,1,,,8,0,18066,51.5,35,f,0,0,1529.13,1529.13,1500,29.13,0,0,0,Mar-12,1392.32,,Jan-16,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1010030,1236819,3800,3800,3800, 36 months,7.51,118.23,A,A3,Five Guys,< 1 year,MORTGAGE,47000,Source Verified,Nov-11,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1010030,,car,Motorcycle Loan,132xx,NY,22.52,0,Jun-02,3,,,10,0,8100,39.3,41,f,0,0,1061.37,1061.37,869.42,191.95,0,0,0,Aug-12,118.23,,Aug-12,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1009373,1235893,10000,10000,9925, 36 months,6.03,304.36,A,A1,AgnetSolid,2 years,MORTGAGE,67200,Source Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1009373,,car,Jeep Loan,802xx,CO,15.34,0,Mar-95,0,,,8,0,69542,23.6,16,f,0,0,10956.51302,10874.35,10000,956.51,0,0,0,Nov-14,306.34,,Nov-14,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1008040,1234507,4000,4000,4000, 60 months,10.65,86.28,B,B2,Smithfield Foods,3 years,MORTGAGE,75000,Not Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1008040,,car,Car Loan,234xx,VA,11.34,0,Jul-98,1,,,6,0,11509,34.8,15,f,0,0,5026.009182,5026.01,4000,1026.01,0,0,0,Mar-15,1681.61,,Mar-15,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
